Search Query,Quelle,Datum,Link,Titel,Text
Künstliche Intelligenz,Tagesspiegel,2024-04-17,https://www.tagesspiegel.de/wirtschaft/binnenmarkt-brussel-will-die-eu-wirtschaft-konkurrenzfahig-machen-11531429.html,Stärkung des Binnenmarkts: Brüssel will die EU-Wirtschaft konkurrenzfähig machen,"Europas Wirtschaft schwächelt. Alarmierend ist, dass vor allem in den sogenannten Zukunftstechnologien die europäischen Unternehmen der Konkurrenz aus China und den USA hinterherhinken. Aus diesem Grund beraten die Staats- und Regierungschefs am Donnerstag in Brüssel, wie die Lücke etwa im Bereich Wind- und Solarenergie, Künstliche Intelligenz und bei der Produktion von Batterien wieder geschlossen werden könnte. Dabei orientieren sie sich am sogenannten „Inflation Reduction Act“ (IRA) der USA, mit dem dort die Herstellung klimafreundlicher Technologien gefördert wird.
Europa muss sich gegen Instrumente wehren, die andere globale Mächte eingeführt haben.
Hohe Subventionen und Steueranreize sollen die Wirtschaft des Landes zu Investitionen verlocken. Die EU verabschiedete in den vergangenen Monaten zwar zahlreiche Gesetze, dennoch konnte Europa dem IRA oder auch den massiven Subventionen Chinas für die dortigen Unternehmen noch nichts entgegensetzen.
Das soll sich nun ändern. Also wurde der ehemalige italienische Ministerpräsident Enrico Letta damit beauftragt, durch Europa zu reisen. Er sollte sich auf allen Ebenen ein Bild der Lage zu machen, um schließlich einen Bericht zur Zukunft des EU-Binnenmarktes zu erstellen, den er am Freitag in Brüssel den Staats- und Regierungschefs präsentiert. Zu den zentralen Aussagen Lettas zählt, dass private Investoren mehr Anreize für Investitionen gegeben werden müssen, und er schlägt neue Regeln für staatliche Subventionen vor.
© AFP/KENZO TRIBOUILLARD
„Europa muss sich gegen Instrumente wehren, die andere globale Mächte eingeführt haben“, sagte der Italiener in Brüssel. Doch das kostet sehr viel Geld. Allein für die Umstellung auf grüne und digitale Technologien rechnet die EU-Kommission in den kommenden Jahren mit einem zusätzlichen Investitionsbedarf von rund 620 Milliarden Euro. Um größere Investitionen zu ermöglichen, sei ein EU-weit gemeinsamer Kapitalmarkt „von zentraler Bedeutung“, erklärte Letta.
Der europäische Markt sei noch immer zu kleinteilig und deshalb für potenzielle Geldgeber nicht attraktiv. Grenzüberschreitende Investitionen seinen schwierig, weshalb Start-ups, die digitale Technologien entwickeln oder mit erneuerbaren Energien arbeiten, gerne in die USA abwandern würden. Auch in den Bereichen Energie, Telekommunikation und Verteidigung gebe es zu große Unterschiede in den nationalen Gesetzen, heißt es in dem Bericht. „Die Fragmentierung ist vor allem für kleine und mittlere Unternehmen ein großes Hindernis“, erklärte Letta.
Um Subventionswettläufe zu vermeiden, schlägt der Italiener auch vor, dass staatliche Gelder für europäische Projekte in Zukunft stärker von Brüssel verteilt werden könnten. Zudem deutet Letta an, dass die EU für solche Investitionen in Zukunftsbereiche gemeinsame Schulden aufnehmen könnte – ähnlich dem Corona-Fonds. Mit beiden Ideen dürfte er in den kommenden Monaten allerdings für einigen Diskussionsstoff sorgen.
Ein Thema der Staats- und Regierungschefs ist auch, wie eine gemeinsame Reaktion der EU auf die zum Teil überaus aggressive Wirtschaftspolitik Pekings aussehen könnte. Zuletzt hat die EU-Kommission deutlich gemacht, eine härtere Gangart dagegen einlegen zu wollen. So hat Brüssel wegen mutmaßlich wettbewerbsbeschädigender staatlicher Subventionen Ermittlungen gegen mehrere chinesische Windkraft-Unternehmen angekündigt.
„Wir untersuchen die Bedingungen für die Entwicklung von Windparks in Spanien, Griechenland, Frankreich, Rumänien und Bulgarien“, verkündete EU-Wettbewerbskommissarin Margrethe Vestager in diesen Tagen. Die Ermittlungen seinen „dazu gedacht, die Fairness in unseren Wirtschaftsbeziehungen wiederherzustellen.“ Vestager wirft Peking vor, mit massiven staatlichen Subventionen den Wettbewerb auf dem EU-Markt zu verzerren, zum Nachteil europäischer Unternehmen.
Cora Jungbluth ist Wirtschafts- und Asien-Expertin bei der Bertelsmann Stiftung.
Experten halten solche Schritte von Seiten Brüssels unter den aktuellen Umständen für legitim. So erklärte Cora Jungbluth, Wirtschafts- und Asien-Expertin bei der Bertelsmann Stiftung, gegenüber dem Tagesspiegel: „Die EU sollte den Binnenmarkt gegen unfairen Wettbewerb und nicht-marktwirtschaftliches Verhalten von Handelspartnern schützen.“ Dazu gebe es bereits wirksame Instrumente, wie etwa Anti-Dumping-Zölle oder die neu eingeführte Regulierung zu ausländischen Subventionen.
Jakob Hafele ist Mitgründer, Geschäftsführer und Direktor Ökonomik des ZOE Instituts für zukunftsfähige Ökonomien.
Doch betont die Wissenschaftlerin, dass Maßnahmen wie Strafzölle auf Autos oder Solarmodule immer zwei Seiten hätten. „Betroffene Firmen gewinnen Zeit und könnten diese nutzen, um ihre Wettbewerbsfähigkeit zu stärken“, sagte Jungbluth. Andererseits würden die Konsumenten aber nicht von möglicherweise sinkenden Preisen durch billigere Importe aus dem Ausland profitieren. Zudem stelle sich die Frage, so die Expertin, „ob Zölle allein ausreichen, um das grundlegende Problem zu lösen“. Sinnvoll wäre aus ihrer Sicht ein Maßnahmenmix, der zugleich auf Schutz und Stärkung des Binnenmarkts setze.
Für entscheidend halten Experten zudem, wie die EU die Auszahlung von Subventionen umsetzt. „Der IRA in den USA war effektiv, aber auch sehr teuer“, sagte Jakob Hafele, Geschäftsführer des ZOE Instituts für zukunftsfähige Ökonomien, dem Tagesspiegel. „Wir können das in Europa besser lösen“, so Hafele. Der Ökonom spricht sich dafür aus, nur Branchen-Champions mit öffentlichem Geld zu fördern. Mit smarter Regulierung erhielten nur die Produzenten staatliche Unterstützung, die am kosteneffizientesten produzieren und gleichzeitig Nachhaltigkeits- und Resilienzziele erfüllen. Wer die Ziele verfehle, könne die Förderung verlieren."
Künstliche Intelligenz,Tagesspiegel,2024-04-18,https://www.tagesspiegel.de/wirtschaft/im-praxistest-durchgefallen-die-zukunft-des-smartphones-ist-da--und-sie-ist-erstaunlich-schlecht-11534534.html,Im Praxistest durchgefallen: Die Zukunft des Smartphones ist da – und sie ist erstaunlich schlecht,"Das Ziel ist ambitioniert. Die Macher des AI Pin des Start-ups Humane erklären auf ihrer Homepage, eine Technologie entwickeln zu wollen, „die sich vertraut, natürlich und menschlich anfühlt“. Ihre Produkte sollen „uns wieder in Kontakt mit uns selbst, miteinander und mit der Welt um uns herum bringen“. Heißt im Klartext: Die Vorherrschaft des Smartphones soll enden."
Künstliche Intelligenz,Tagesspiegel,2024-04-17,https://www.tagesspiegel.de/berlin/berliner-wirtschaft/mentale-gesundheit-und-nachhaltigkeit-ibb-ventures-hat-elf-neue-start-ups-in-berlin-gefordert-11530244.html,Von mentaler Gesundheit bis Nachhaltigkeit: IBB Ventures hat elf neue Start-ups in Berlin gefördert,"Stress und psychische Belastungen am Arbeitsplatz belasten viele Arbeitnehmerinnen und Arbeitnehmer. Es handle sich um eine „globale Krise“, warnt Kimberly Breuer, Psychologin und Mitgründerin des Berliner Start-ups Likeminded."
Künstliche Intelligenz,Tagesspiegel,2024-04-17,https://www.tagesspiegel.de/wissen/kunstliche-intelligenz-im-job-welche-arbeitsplatze-werden-zuerst-mit-ki-besetzt-11524505.html,Künstliche Intelligenz im Job: Welche Arbeitsplätze werden zuerst mit KI besetzt?,"Die Bundesregierung sieht in der Nutzung Künstlicher Intelligenz (KI) ein „vielfältiges und beträchtliches“ Potenzial für Beschäftigte und den Arbeitsmarkt. KI könne die Produktivität von Beschäftigten steigern, sie bei ihren Tätigkeiten entlasten, antwortete die Regierung auf eine Anfrage der CDU/CSU-Fraktion."
AI,Tagesspiegel,2024-04-18,https://www.tagesspiegel.de/wirtschaft/im-praxistest-durchgefallen-die-zukunft-des-smartphones-ist-da--und-sie-ist-erstaunlich-schlecht-11534534.html,Im Praxistest durchgefallen: Die Zukunft des Smartphones ist da – und sie ist erstaunlich schlecht,"Das Ziel ist ambitioniert. Die Macher des AI Pin des Start-ups Humane erklären auf ihrer Homepage, eine Technologie entwickeln zu wollen, „die sich vertraut, natürlich und menschlich anfühlt“. Ihre Produkte sollen „uns wieder in Kontakt mit uns selbst, miteinander und mit der Welt um uns herum bringen“. Heißt im Klartext: Die Vorherrschaft des Smartphones soll enden."
AI,Tagesspiegel,2024-04-16,https://www.tagesspiegel.de/wirtschaft/kfw-okonomin-im-interview-unser-wohlstand-hangt-entscheidend-an-den-investitionen-11516552.html,KfW-Chefvolkswirtin im Interview: „Unser Wohlstand hängt entscheidend an den Investitionen“,"Wenn es um Investitionen geht, spielt die KfW eine zentrale Rolle in Deutschland. Unzählige staatliche Programme zur Förderung der Wirtschaft laufen über die Bank, ob für Start-ups, Industriekonzerne oder Familienunternehmen."
KI,Tagesspiegel,2024-04-18,https://www.tagesspiegel.de/gesellschaft/wie-kunstliche-intelligenz-die-kriegsfuhrung-verandert-wenn-der-computer-uber-leben-und-tod-entscheidet-11508602.html,Wie künstliche Intelligenz die Kriegsführung verändert: Wenn der Computer über Leben und Tod entscheidet,"Rein numerisch betrachtet übersteigt die Zerstörung in Gaza in Relation zur Geschwindigkeit und Größe des betreffenden Gebiets das Ausmaß aller anderen Konflikte des 21. Jahrhunderts. In den ersten vier Kriegsmonaten nach dem brutalen Terrorangriff der radikal islamistischen Palästinenserorganisation Hamas am 7. Oktober attackierte die israelische Luftwaffe laut einem Bericht der Israel Defence Forces (IDF) rund 29.000 Ziele im Gazastreifen. Das sind knapp 10.000 Luftschläge mehr, als die USA und ihre Alliierten in Syrien geflogen haben – einem Krieg, der seit über neun Jahren andauert."
KI,Tagesspiegel,2024-04-17,https://www.tagesspiegel.de/wirtschaft/binnenmarkt-brussel-will-die-eu-wirtschaft-konkurrenzfahig-machen-11531429.html,Stärkung des Binnenmarkts: Brüssel will die EU-Wirtschaft konkurrenzfähig machen,"Europas Wirtschaft schwächelt. Alarmierend ist, dass vor allem in den sogenannten Zukunftstechnologien die europäischen Unternehmen der Konkurrenz aus China und den USA hinterherhinken. Aus diesem Grund beraten die Staats- und Regierungschefs am Donnerstag in Brüssel, wie die Lücke etwa im Bereich Wind- und Solarenergie, Künstliche Intelligenz und bei der Produktion von Batterien wieder geschlossen werden könnte. Dabei orientieren sie sich am sogenannten „Inflation Reduction Act“ (IRA) der USA, mit dem dort die Herstellung klimafreundlicher Technologien gefördert wird.
Europa muss sich gegen Instrumente wehren, die andere globale Mächte eingeführt haben.
Hohe Subventionen und Steueranreize sollen die Wirtschaft des Landes zu Investitionen verlocken. Die EU verabschiedete in den vergangenen Monaten zwar zahlreiche Gesetze, dennoch konnte Europa dem IRA oder auch den massiven Subventionen Chinas für die dortigen Unternehmen noch nichts entgegensetzen.
Das soll sich nun ändern. Also wurde der ehemalige italienische Ministerpräsident Enrico Letta damit beauftragt, durch Europa zu reisen. Er sollte sich auf allen Ebenen ein Bild der Lage zu machen, um schließlich einen Bericht zur Zukunft des EU-Binnenmarktes zu erstellen, den er am Freitag in Brüssel den Staats- und Regierungschefs präsentiert. Zu den zentralen Aussagen Lettas zählt, dass private Investoren mehr Anreize für Investitionen gegeben werden müssen, und er schlägt neue Regeln für staatliche Subventionen vor.
© AFP/KENZO TRIBOUILLARD
„Europa muss sich gegen Instrumente wehren, die andere globale Mächte eingeführt haben“, sagte der Italiener in Brüssel. Doch das kostet sehr viel Geld. Allein für die Umstellung auf grüne und digitale Technologien rechnet die EU-Kommission in den kommenden Jahren mit einem zusätzlichen Investitionsbedarf von rund 620 Milliarden Euro. Um größere Investitionen zu ermöglichen, sei ein EU-weit gemeinsamer Kapitalmarkt „von zentraler Bedeutung“, erklärte Letta.
Der europäische Markt sei noch immer zu kleinteilig und deshalb für potenzielle Geldgeber nicht attraktiv. Grenzüberschreitende Investitionen seinen schwierig, weshalb Start-ups, die digitale Technologien entwickeln oder mit erneuerbaren Energien arbeiten, gerne in die USA abwandern würden. Auch in den Bereichen Energie, Telekommunikation und Verteidigung gebe es zu große Unterschiede in den nationalen Gesetzen, heißt es in dem Bericht. „Die Fragmentierung ist vor allem für kleine und mittlere Unternehmen ein großes Hindernis“, erklärte Letta.
Um Subventionswettläufe zu vermeiden, schlägt der Italiener auch vor, dass staatliche Gelder für europäische Projekte in Zukunft stärker von Brüssel verteilt werden könnten. Zudem deutet Letta an, dass die EU für solche Investitionen in Zukunftsbereiche gemeinsame Schulden aufnehmen könnte – ähnlich dem Corona-Fonds. Mit beiden Ideen dürfte er in den kommenden Monaten allerdings für einigen Diskussionsstoff sorgen.
Ein Thema der Staats- und Regierungschefs ist auch, wie eine gemeinsame Reaktion der EU auf die zum Teil überaus aggressive Wirtschaftspolitik Pekings aussehen könnte. Zuletzt hat die EU-Kommission deutlich gemacht, eine härtere Gangart dagegen einlegen zu wollen. So hat Brüssel wegen mutmaßlich wettbewerbsbeschädigender staatlicher Subventionen Ermittlungen gegen mehrere chinesische Windkraft-Unternehmen angekündigt.
„Wir untersuchen die Bedingungen für die Entwicklung von Windparks in Spanien, Griechenland, Frankreich, Rumänien und Bulgarien“, verkündete EU-Wettbewerbskommissarin Margrethe Vestager in diesen Tagen. Die Ermittlungen seinen „dazu gedacht, die Fairness in unseren Wirtschaftsbeziehungen wiederherzustellen.“ Vestager wirft Peking vor, mit massiven staatlichen Subventionen den Wettbewerb auf dem EU-Markt zu verzerren, zum Nachteil europäischer Unternehmen.
Cora Jungbluth ist Wirtschafts- und Asien-Expertin bei der Bertelsmann Stiftung.
Experten halten solche Schritte von Seiten Brüssels unter den aktuellen Umständen für legitim. So erklärte Cora Jungbluth, Wirtschafts- und Asien-Expertin bei der Bertelsmann Stiftung, gegenüber dem Tagesspiegel: „Die EU sollte den Binnenmarkt gegen unfairen Wettbewerb und nicht-marktwirtschaftliches Verhalten von Handelspartnern schützen.“ Dazu gebe es bereits wirksame Instrumente, wie etwa Anti-Dumping-Zölle oder die neu eingeführte Regulierung zu ausländischen Subventionen.
Jakob Hafele ist Mitgründer, Geschäftsführer und Direktor Ökonomik des ZOE Instituts für zukunftsfähige Ökonomien.
Doch betont die Wissenschaftlerin, dass Maßnahmen wie Strafzölle auf Autos oder Solarmodule immer zwei Seiten hätten. „Betroffene Firmen gewinnen Zeit und könnten diese nutzen, um ihre Wettbewerbsfähigkeit zu stärken“, sagte Jungbluth. Andererseits würden die Konsumenten aber nicht von möglicherweise sinkenden Preisen durch billigere Importe aus dem Ausland profitieren. Zudem stelle sich die Frage, so die Expertin, „ob Zölle allein ausreichen, um das grundlegende Problem zu lösen“. Sinnvoll wäre aus ihrer Sicht ein Maßnahmenmix, der zugleich auf Schutz und Stärkung des Binnenmarkts setze.
Für entscheidend halten Experten zudem, wie die EU die Auszahlung von Subventionen umsetzt. „Der IRA in den USA war effektiv, aber auch sehr teuer“, sagte Jakob Hafele, Geschäftsführer des ZOE Instituts für zukunftsfähige Ökonomien, dem Tagesspiegel. „Wir können das in Europa besser lösen“, so Hafele. Der Ökonom spricht sich dafür aus, nur Branchen-Champions mit öffentlichem Geld zu fördern. Mit smarter Regulierung erhielten nur die Produzenten staatliche Unterstützung, die am kosteneffizientesten produzieren und gleichzeitig Nachhaltigkeits- und Resilienzziele erfüllen. Wer die Ziele verfehle, könne die Förderung verlieren."
KI,Tagesspiegel,2024-04-18,https://www.tagesspiegel.de/wirtschaft/im-praxistest-durchgefallen-die-zukunft-des-smartphones-ist-da--und-sie-ist-erstaunlich-schlecht-11534534.html,Im Praxistest durchgefallen: Die Zukunft des Smartphones ist da – und sie ist erstaunlich schlecht,"Das Ziel ist ambitioniert. Die Macher des AI Pin des Start-ups Humane erklären auf ihrer Homepage, eine Technologie entwickeln zu wollen, „die sich vertraut, natürlich und menschlich anfühlt“. Ihre Produkte sollen „uns wieder in Kontakt mit uns selbst, miteinander und mit der Welt um uns herum bringen“. Heißt im Klartext: Die Vorherrschaft des Smartphones soll enden."
KI,Tagesspiegel,2024-04-17,https://www.tagesspiegel.de/berlin/berliner-wirtschaft/mentale-gesundheit-und-nachhaltigkeit-ibb-ventures-hat-elf-neue-start-ups-in-berlin-gefordert-11530244.html,Von mentaler Gesundheit bis Nachhaltigkeit: IBB Ventures hat elf neue Start-ups in Berlin gefördert,"Stress und psychische Belastungen am Arbeitsplatz belasten viele Arbeitnehmerinnen und Arbeitnehmer. Es handle sich um eine „globale Krise“, warnt Kimberly Breuer, Psychologin und Mitgründerin des Berliner Start-ups Likeminded."
KI,Tagesspiegel,2024-04-17,https://www.tagesspiegel.de/wissen/kunstliche-intelligenz-im-job-welche-arbeitsplatze-werden-zuerst-mit-ki-besetzt-11524505.html,Künstliche Intelligenz im Job: Welche Arbeitsplätze werden zuerst mit KI besetzt?,"Die Bundesregierung sieht in der Nutzung Künstlicher Intelligenz (KI) ein „vielfältiges und beträchtliches“ Potenzial für Beschäftigte und den Arbeitsmarkt. KI könne die Produktivität von Beschäftigten steigern, sie bei ihren Tätigkeiten entlasten, antwortete die Regierung auf eine Anfrage der CDU/CSU-Fraktion."
Künstliche Intelligenz,Tagesspiegel,2024-04-11,https://www.tagesspiegel.de/wissen/schule-ohne-rechtschreibregeln-das-ist-eine-sehr-riskante-debatte-11494616.html,Schule ohne Rechtschreibregeln?: „Das ist eine sehr riskante Debatte“,"Wie wichtig ist für Schülerinnen und Schüler heute noch das Beherrschen von Rechtschreibung? Diese Frage stellt sich Baden-Württembergs Ministerpräsident Winfried Kretschmann (Grüne) in einem aktuellen Interview mit der Zeit, „wenn das Schreibprogramm alles korrigiert“. Bildungsforscher Klaus Hurrelmann unterstützt zwar einige Anregungen von Kretschmann, hält eine Schule ganz ohne Rechtschreibregeln aber für gefährlich. Im Interview mit dem Tagesspiegel erklärt er, warum."
AI,Tagesspiegel,2024-04-12,https://www.tagesspiegel.de/kultur/cao-fei-im-munchner-lenbach-haus-menschsein-im-metaverse-11509136.html,Menschsein im Metaverse : Digitalkünstlerin Cao Fei im Münchner Lenbachhaus,"Mami, ist das Leben hier einsam?“, fragt das Avatar-Baby seine Avatar-Mutter. Die will von ihrem Kleinen erst einmal erfahren, ob er den wüsste, was das sei. Und der virtuelle Sohn China Sun antwortet klug: „Einsam bin ich, wenn ich hier bin, aber meine Mutter nicht online ist.“"
